recipe_id,name,ingredients,cooking_steps,tags,cuisine_type,diet_type
nrWBNqHzsfxNziQ67KdoyhJH,카레 두부 덮밥,두부 1모 300g  카레 가루 4큰술  고운 고춧가루 1큰술  소금 약간  간장 1큰술  양파 1개  마늘 4톨  채수 3컵  빨간 파프리카 개  초록 파프리카 개  고수 또는 쪽파 생략 가능 약간  현미밥 2공기  식용유 약간,Step 1 두부는 직경 2cm 크기로 썰고 키친타월에 올려 물기를 제거해 주세요. 두부에 카레 가루 1큰술과 고운 고춧가루 1큰술을 넣어 버무려 주세요. Step 2 파프리카와 양파는 먹기 좋게 썰어주세요. 마늘은 편 썰어주세요. Step 3 달군 팬에 기름을 넉넉히 두르고 두부를 넣어 구워주세요. Step 4 팬에 마늘과 양파를 넣어 볶다가 양파가 투명해지면 카레 가루와 채수를 넣고 끓여주세요. Step 5 파프리카와 두부를 넣고 한소끔 끓여 완성해 주세요. Step 6 그릇에 현미밥과 두부 카레를 담고 기호에 따라 고수를 얹어 맛있게 즐겨주세요.,"['고단백', '저칼로리', '고지방']",채식,채식
vfjg4888ZCoTRPzGnnrz8Ltn,토마토달걀볶음,토마토 2개  양파 14개  대파 14대  마늘 2톨  달걀 3개  식용유 약간  소금 약간  물전분물전분 1작은술  간장 1작은술  굴소스 12큰술  설탕 12큰술  후춧가루 약간,"Step 1 토마토는 꼭지를 떼고 칼집을 낸 후, 끓는 물에 소금을 넣고 12분 정도 데쳐 차가운 물에 담가 껍질을 벗겨주세요. 껍질을 벗긴 토마토는 웨지모양으로 8등분 해주세요. Step 2 양파는 잘게 다지고, 대파는 얇게 송송썰며, 마늘은 편으로 얇게 썰어주세요. 달걀에 소금과 물전분을 넣고 풀어주세요. tip. 전분을 넣으면 달걀이 금방 익어버리는 것을 방지하고, 훨씬 부드러운 달걀을 만들 수 있어요. Step 3 오일을 두른 팬에 달걀을 볶아 스크램블을 만든 후 그릇에 덜어두세요. 다른 달군 팬에 오일을 두르고 마늘과 파, 양파를 넣어 23분 정도 볶다가 토마토와 양념재료를 넣어 12분 정도 더 볶아주세요. tip. 뜨거운 기름에 달걀을 볶으면 딱딱해지니 살짝만 달궈 볶아주세요. Step 4 볶아둔 달걀스크램블을 넣어 가볍게 섞어주세요. Step 5 부족한 간은 소금으로 조절하고, 접시에 담아 밥과 함께 맛있게 즐겨주세요.","['고단백', '고지방', '고염']",중식,일반
ThgqtV7rnb9qnWSZdKYFznVn,대패삼겹살된장찌개,대패삼겹살 130g | 무우 40g | 애호박 45g | 청양고추 1개 | 홍고추 1개 | 대파 15g | 두부 45g | 양파 60g | 표고버섯 1개 | 쌀뜨물 500ml | 국간장 1큰술 | 다진 마늘 1큰술 | 고추장 1큰술 | 된장 2큰술 | 고춧가루 1큰술,"Step 1 무와 애호박은 1cm 두께로 슬라이스한 뒤 무는 4등분하고 애호박은 2등분 해주세요. Step 2 청양고추와 홍고추, 대파는 어슷하게 썰어주세요. Step 3 두부는 5cm 정도 크기로 네모나게 자르고 양파, 표고버섯은 1cm 크기로 채썰어주세요. Tip. 표고버섯을 넣으면 국물 맛이 더 진하고 감칠맛이 난답니다 Step 4 냄비에 대패삼겹살을 넣고 약중불에서 2분 정도 볶아주세요. Step 5 무를 넣어 볶다가 무가 투명해지면 쌀뜨물을 넣고 센불에서 3분 정도 끓여주세요. Tip. 멸치, 다시마를 넣어 국물을 내도 좋지만 쌀뜨물을 사용하면 더 구수하면서 담백해요. Step 6 팔팔 끓으면 국간장, 마늘, 고추장, 된장, 고춧가루를 넣고 한소끔 끓여주세요. 거품이 생기면 걷어내주세요. Step 7 애호박, 청양고추, 홍고추, 대파, 두부, 양파, 표고버섯을 넣고 2분 정도 더 끓여주세요. Step 8 완성 그릇에 덜어 맛있게 즐겨보세요","['고단백', '저칼로리', '고지방', '고염']",한식,일반
yBFvv8okqPns8bN4dFTM2scr,수박페타치즈샐러드,수박 14통  오이 12개  적양파 14개  허브페타치즈 1개80g  루꼴라 한줌  다진피스타치오 약간  발사믹식초 2큰술  올리브오일 1큰술  레몬즙 12큰술  레몬제스트생략가능 약간  소금 약간  후춧가루 약간,"Step 1 수박은 한 입 크기로 자르고, 오이는 0.5cm두께의 링으로 잘라주세요. 적양파는 얇게 채썰어주세요. Step 2 루꼴라는 깨끗이 씻어 4cm길이로 자르고, 레몬은 제스트를 낸 후 즙을 내주세요. Step 3 볼에 드레싱 재료를 모두 섞어주세요. Step 4 샐러드볼에 수박, 오이, 적양파, 페타치즈, 루꼴라를 섞어 담아주세요. Step 5 다진 피스타치오를 뿌리고, 드레싱을 곁들여 맛있게 즐겨주세요.","['저칼로리', '고지방']",다이어트,다이어트
BWRoZwHZGrJiCmQBNx9utMcy,양념게장,꽃게 (냉동) 1kg | 양파 ¼개 | 청양고추 3개 | 홍고추 2개 | 쪽파 6대 | 청주 ¼컵 | 고춧가루 7큰술 | 간장 4큰술 | 물엿 4큰술 | 매실청 1큰술 | 설탕 2큰술 | 참치액젓 1+½큰술 | 다진 마늘 2큰술 | 통깨 1큰술 | 생강가루 약간 | 후춧가루 약간,"Step 1 볼에 양념장 재료를 넣어 섞고 냉장고에 넣어 30분 정도 숙성시켜주세요. Step 2 홍고추와 청양고추는 어슷하게 썰고 양파는 채를 썰어주세요. 쪽파는 4센치 길이로 썰어주세요. Step 3 꽃게는 조리용 솔로 비벼 깨끗이 씻고 등딱지를 벗긴 후 배 쪽에 붙어 있는 아가미와 눈, 집게의 발 끝부분을 제거해주세요. 꽃게는 먹기 좋게 4등분으로 잘라 손질한 후 청주를 뿌려 섞고 채반에 밭쳐 물기를 빼서 준비해주세요. tip. 살아 있는 게를 사용하실 때는 냉동실에 게를 하루 정도 꽁꽁 얼려 손질해서 사용하시면 게살이 탱탱하고 흘러내리지 않게 만들 수 있어요. Step 4 볼에 꽃게와 양념장을 넣어 먼저 버무리고 양파와 홍고추, 청양고추, 쪽파를 넣어 골고루 섞어주세요. Step 5 맛있게 즐겨주세요.",['일반'],한식,일반
HzXzG2V8sZUc2tLLcYFf6Vmw,낫토마메밀국수,메밀국수 100g  낫토 1팩  마 100g  달걀노른자 1개  오이지 4조각  마른 김 약간  간장.겨자 1큰술  쯔유 약간,"Step 1 낫토는 간장과 겨자를 넣어 고루 섞어주세요. Step 2 끓는 물에 메밀국수를 넣고 45분가량 끓여주세요. Step 3 면이 익으면 체에 밭쳐 찬물에 깨끗하게 헹구고 물기를 뺀 후 그릇에 담아주세요. Step 4 마는 깨끗하게 씻어서 껍질을 벗긴 후 강판에 갈아주세요. 마의 끈적한 성분이 피부에 닿았을 때 알레르기 반응을 보이는 사람도 있으므로 마를 손질할 때는 장갑을 끼는 것이 좋아요. 면 위에 마, 낫토, 다진 쪽파, 오이지, 김, 노른자를 얹은 후 취향에 따라 쯔유로 간을 하여 비벼주세요.","['저칼로리', '고염']",일식,일반
v9VKWovBe1DfSvjqMePk5xF1,가지냉국,가지 2개 | 청양고추 1개 | 홍고추 1/2개 | 양파 1/4개 | 얼음 약간 | 통깨 약간 | 국간장 1/2큰술 | 참기름 1작은술 | 식초 1큰술 | 다진마늘 1/2작은술 | 소금 약간 | 다시마육수 3컵 | 국간장 1+1/2큰술 | 매실청 2큰술 | 다진마늘 1/2큰술,"Step 1 깨끗하게 씻은 가지는 꼭지부분을 자르고 길이대로 4등분 한 후, 6cm길이로 먹기 좋게 썰어주세요. 청,홍고추는 얇게 송송 썰어 물에 살짝 담궈 씨를 빼주세요. 양파는 얇게 슬라이스해주세요. Step 2 찜통에 김이 오르면 가지를 56분정도 쪄주세요. Step 3 냉국물 재료는 모두 섞어 냉동실에 넣고 차갑게 식혀주세요. Step 4 찐가지는 한 김 식힌 후 가지양념 재료를 넣어 밑간 해주세요. Step 5 그릇에 밑간한 가지와 차게 식힌 냉국물, 얼음을 넣고 마지막에 통깨를 뿌려주세요. Step 6 취향에 따라 참기름을 약간 넣어 맛있게 즐겨주세요.","['저칼로리', '고지방']",한식,일반
xRApaP7dXQuzayjeKSVs6hVY,동파육,통삼겹살 600g  청경채 45개  마늘 4톨  생강 1톨  대파 12대  페퍼론치노또는 건고추 2개  팔각 2개  식용유 1큰술  진간장 3큰술  흑설탕 2큰술  맛술 2큰술  굴소스 1큰술  물 12컵,"Step 1 법랑 접시에 석쇠를 놓고 삼겹살을 올린 후 1단에 넣어주세요. 광파오븐 자동 요리 스팀에서 삼겹살 0.6kg 분량을 선택한 후 가열해 주세요.  물을 채운 물통을 제품에 설치해서 요리하세요. tip. 오븐으로 전송버튼을 누르면 간단하게 설정할 수 있어요 Step 2 마늘과 생강은 편 썰고, 대파는 손가락 길이로 썰어주세요. 페퍼론치노는 잘게 부숴주세요. Step 3 달군 팬에 식용유를 두르고 편으로 썬 마늘과 생강, 대파, 건고추, 팔각을 넣고 볶다가 조림 소스를 넣어주세요. Step 4 소스가 끓어오르면 익힌 삼겹살을 넣고 뒤집어가며 5분간 졸인 후 먹기 좋게 썰어주세요 Step 5 청경채는 깨끗이 씻어 4등분한 후 내열 용기에 담아주세요. 법랑 접시에 석쇠를 놓고 내열 용기를 올려 1단에 넣고 광파오븐 수동요리 스팀 레인지에서 3분간 익혀주세요. 물을 채운 물통을 제품에 설치해서 요리하세요. Step 6 그릇에 청경채와 동파육을 담아 맛있게 즐겨주세요.","['고지방', '고염']",중식,일반
fPkn4NQWTWeo1zLTqoJ6doaF,딸기 크림치즈 오픈 토스트,필라델피아 크림치즈 딸기 100g  생크림 14컵  딸기잼 4큰술  딸기 6개  로즈마리생략 가능 약간  메이플 시럽생략 가능 약간  다진 피스타치오생략 가능 약간  식빵 4장  우유 1컵  설탕 14컵  달걀 2개  버터 2큰술  소금 약간,"Step 1 딸기는 깨끗이 씻어 꼭지를 제거하고 1cm 두께의 동그란 모양으로 잘라주세요. Step 2 넓고 깊이가 있는 트레이에 우유, 설탕, 달걀, 소금을 넣어 잘 섞은 후, 빵을 담가 완전히 적셔주세요. Step 3 달군 팬에 버터를 두르고 빵을 올려 약불에서 35분간 익혀주세요. 빵 위에 설탕을 뿌리고, 뒤집어서 진한 갈색이 날 때까지 익혀주세요. Step 4 볼에 필라델피아 크림치즈 딸기와 생크림을 넣어 휘퍼로 섞어 부드러운 크림을 만들어주세요. Step 5 노릇하게 구운 빵 위에 딸기잼을 바르고 딸기 크림치즈 생크림을 올려주세요. 토핑용 딸기와 로즈마리를 얹은 후 다진 피스타치오와 메이플 시럽을 뿌려 맛있게 즐겨주세요.","['고단백', '고지방', '고염', '고당']",양식,일반
Df3rKyogeSmaSenpXZ2CWCNf,전자레인지 순두부 덮밥,"밥 2공기  순두부 1봉지  애호박 개  양파 개  청양고추 1개  파프리카 빨강, 노랑 생략 가능 개  쪽파 1대  통깨 약간  비건 마요네즈 약간  고추장 1큰술  고춧가루 1작은술  케첩 2큰술  설탕 큰술  올리고당 큰술  간장 2큰술  후춧가루 약간  참기름 1큰술","Step 1 애호박과 양파, 파프리카는 잘게 다져주세요. 쪽파와 청양고추는 송송 썰어주세요. Step 2 볼에 양념 재료를 넣고 섞어주세요. Step 3 그릇에 밥을 담고 잘게 썬 애호박과 양파, 청양고추, 파프리카를 올려주세요. Step 4 순두부를 으깨어 올린 후 양념을 부어주세요. 뚜껑을 덮어 전자레인지에 5분간 돌려주세요. 전자레인지 전용 뚜껑을 사용해 주세요 Step 5 완성된 밥에 마요네즈를 뿌리고 쪽파와 통깨로 장식해 주세요. Step 6 먹기 좋게 비벼서 맛있게 즐겨주세요.","['고단백', '저칼로리', '고지방']",채식,채식
bJRrsdbLC1m7j6iiHf2WEo14,오이 볶음,오이 2개 | 홍고추 1개 | 소금 2큰술 | 식용유 약간 | 들기름 1큰술 | 통깨 약간,Step 1 오이는 0.5cm 두께로 썰어주세요. 볼에 오이를 담고 소금 2큰술을 넣어 섞은 후 10분간 절여주세요. Step 2 홍고추는 송송 썰어주세요. 절인 오이는 면보에 감싸 물기를 짜주세요. 절인 오이를 먹어봤을 때 짜다면 물에 가볍게 헹궈 사용해주세요 Step 3 달군 팬에 들기름을 두른 후 오이를 넣고 볶아주세요. Step 4 홍고추를 넣고 한번 더 볶은 후 불을 끄고 통깨를 뿌려 완성해 주세요.,"['저칼로리', '고지방', '고염']",한식,일반
8b1MNDWwEqMPyLb7Lkvx4cka,레몬마요새우,새우 20마리  달걀 1개  감자전분 12컵  빵가루 1컵  파슬리 약간  레몬즙 1큰술  맛술 1큰술  소금 14작은술  후추 약간  마요네즈 5큰술  레몬즙 3큰술  연유 2큰술  꿀 1큰술,"Step 1 새우는 꼬리 껍질을 제외하고 머리와 몸통의 껍질을 모두 제거해주세요. 새우 등과 배의 내장을 꼬치로 제거한 후 꼬리에 있는 물총을 가위로 잘라주세요. 손질한 새우는 밑간을 하여 10분간 재워두었다 물기를 키친타월로 제거해주세요. Step 2 새우에 감자전분, 달걀물, 빵가루 순으로 튀김옷을 입혀 170도로 가열한 기름에 튀겨주세요. Step 3 바삭한 튀김을 즐기려면 먹기 직전에 한 번 더 튀긴 후 기름을 빼주세요. Step 4 볼에 소스 재료를 고루 섞어서 소스를 완성한 후 튀김과 함께 냅니다.","['고단백', '고지방']",양식,일반
MDjZmb6gi37Xxaq979LtxbKu,비건 참나물 페스토 파스타,참나물 페스토 3큰술  스파게티면 2줌 160g  마늘 3쪽  면수 컵  소금 약간  후춧가루 약간  올리브오일 엑스트라버진 4큰술  참나물 반줌 40g  구운 잣 15g,"Step 1 끓는 물에 약간의 소금을 넣고 참나물을 살짝 삶아 물기를 빼고 먹기 좋게 썰어주세요. 잣은 종이를 깔고 곱게 다지고 마늘은 편으로 썰어주세요. Step 2 끓는 물에 스파게티 면을 넣고 6분간 삶아낸 후 면은 채반에 건지고, 면수는 따로 덜어 주세요. tip 스파게티 면은 포장지에 적힌 조리시간 보다 1분정도 덜 삶아 삶아주세요. Step 3 달군 팬에 올리브유 3큰술을 두르고 마늘을 넣어 약한 불에서 노릇하게 볶아주세요. Step 4 볶은 마늘에 스파게티 면과 참나물, 면수를 넣어 볶은 후 불을 끄고 참나물 페스토와 잣가루 분량, 약간의 소금과 후춧가루를 넣어 간을 맞춰주세요. tip 기호에 따라 페스토 양을 가감하고 페스토에 열이 가해지면 색이 탁해지기 때문에 불 위에서 볶지 않고 불을 끄고 섞어주세요. Step 5 접시에 참나물 페스토 파스타를 담고 올리브유 1큰술을 두른 후 기호에 따라 잣가루와 후춧가루를 뿌려 맛있게 즐겨주세요.",['고염'],양식,일반
ozouQdk5sH6snUPziDiAM68E,소갈비 전골,소갈비 1.2kg | 유부 주머니 6개 | 가래떡 ½개 | 미나리 반 줌 | 배추속대 4잎 | 만가닥 버섯 한 줌 | 단호박 ⅙통 | 청경채 한 줌 | 대파 1대 | 숙주 한 줌 | 물 12컵 | 무 ⅙개 | 양파 1개 | 마늘 6쪽 | 통후추 10알 | 간장 1큰술 | 맛술 2큰술 | 다진 마늘 ½큰술 | 설탕 1작은술 | 참기름 1작은술 | 후춧가루 약간 | 국간장 ½큰술 | 소금 약간,"Step 1 갈비는 3시간 정도 찬물에 담가 핏물을 빼고 끓는 물에 데쳐주세요. 물에 헹궈 기름을 떼 내어 손질해주세요. Step 2 냄비에 갈비와 육수 재료, 물을 부어 1시간 이상 갈비가 푹 익도록 끓여주세요. 삶은 갈비는 건져내고 고기는 양념에 재워주세요. 국물은 체에 걸러 육수를 준비해주세요. tip 육수를 20분 정도 끓이다가 무는 건져내 먹기 좋은 크기로 잘라주세요. Step 3 만가닥 버섯과 청경채는 밑둥을 자르고 배추와 단호박은 먹기 좋은 크기로 썰어주세요. 숙주는 깨끗이 씻고 대파는 5cm 길이로 썰어주세요. Step 4 미나리는 끓는물에 살짝 데치고, 가래떡은 2cm 크기로 잘라 유부 안에 채운 후 데친 미나리로 가운데 부분을 돌려 묶어주세요. tip 가래떡이 딱딱하면 끓는물에 살짝 데쳐 사용해 주세요. Step 5 전골냄비에 소갈비를 가운데 담고 무와 유부주머니, 배추, 만가닥 버섯, 단호박을 돌려 담아주세요. 육수를 붓고 국물 양념 재료를 넣어 끓여주세요. tip 소금을 가감해서 간을 맞춰주세요. Step 6 육수가 끓으면 숙주와 청경채, 대파를 넣고 한소끔 끓인 후 맛있게 즐겨주세요. tip 기호에 따라 와사비간장을 곁들여 드셔도 맛있답니다.","['저칼로리', '고지방', '고염']",한식,일반
mNjyHZLbNDME7zsxZpuRmNDq,아삭 오이 덮밥,밥 1공기200g  오이 개  달걀 1개  알새우 10마리  사천고추 5개  마늘 2개  대파 대  소금 약간  굴소스 1큰술  치킨파우더 작은술  간장 1작은술  설탕 1작은술  고추기름 1작은술  참기름 1작은술  후춧가루 약간,"Step 1 오이는 씨를 제거한 후 편썰고, 대파와 마늘을 다져 준비해 주세요. Step 2 밥, 달걀, 다진 대파를 준비해 주세요. 다진 Step 3 달군 팬에 식용유를 두르고 달걀이 익기 시작하면 밥과 대파를 넣어 볶은 후 그릇에 담아 주세요. Step 4 분량의 재료를 골고루 섞어서 소스를 만들어 주세요. Step 5 팬에 기름을 두르고 다진 마늘과 대파, 사천고추를 볶아서 충분히 향을 내주세요. Step 6 완성 순서 5에 알새우와 수분을 제거한 오이를 넣어 볶다가 순서 4의 소스도 넣어 함께 볶은 후 밥에 올리면 완성이예요. Tip. 오이의 식감을 살리려면 두껍게 썰어 소금으로 절여 수분을 제거하고 볶으면 더 아삭한 식감을 살릴 수 있어요","['고단백', '저칼로리', '고지방', '고염']",중식,일반
